id,q_id,q_content,a_score,a_id,match,a_content,a_publish_date
20142,630,国内治理污染有那些进展,7.8917494,15162,0,部分培训机构超前超标问题尚未解决，将加大治理力度,2021/2/24
20143,630,国内治理污染有那些进展,7.8299637,16799,0,6月7日，国家林草局：我国现在有53万可治理的沙化土地，目前治理了一半多，还有20多万平方公里的沙化土地需要进一步治理，它也是我们造成沙尘暴或者扬尘天气的来源,2021/6/8
20144,630,国内治理污染有那些进展,7.7998004,7974,0,塑料污染已经成为全球环境挑战,2020/3/7
20145,630,国内治理污染有那些进展,7.7998004,15474,0,北京空气质量已达严重污染,2021/3/15
20146,630,国内治理污染有那些进展,7.794188,5413,0,阳澄湖被央视质疑“蟹污染”：阳澄湖周边池塘养殖、农家乐给湖水体及周边环境造成的污染问题,2019/11/15
20147,630,国内治理污染有那些进展,7.7936726,17646,0,经济已朝着目标取得进展,2021/7/29
20148,630,国内治理污染有那些进展,7.746584,13161,0,《自然》援引研究人员警告称：COVID-19的暴发可能加剧，特别是在那些病毒无法控制的地区,2020/10/25
20149,630,国内治理污染有那些进展,7.7287035,392,0,教育部将聚焦重点时段重点地区 持续开展校外培训督查治理,2019/4/3
20150,630,国内治理污染有那些进展,7.7287035,9893,0,商汤在上海试点AI城市治理方案，瞄准暴露垃圾、单车乱停,2020/5/30
20151,630,国内治理污染有那些进展,7.6200895,7138,0,手污染到病毒后揉眼睛或感染,2020/1/29
20152,630,国内治理污染有那些进展,7.572258,6756,0,辽宁：治理寒假期间违规办学，在职教师有偿补课或被辞退,2020/1/12
20153,630,国内治理污染有那些进展,7.5280685,5971,0,12月8日凌晨开始，北京的城区和南部地区受到区域重污染及大雾高湿条件影响，污染水平迅速升高,2019/12/9
20154,630,国内治理污染有那些进展,7.506014,5912,0,《细胞报告》：那些大脑被整整切掉一半的人，神经网络连接要更活跃，更紧密，可能拥有比你更强的神经网络,2019/12/6
20155,630,国内治理污染有那些进展,7.4433556,2589,0,京津冀及周边、长三角、西北区域大部以良至轻度污染为主，局部地区可能出现臭氧中度污染,2019/7/17
20156,630,国内治理污染有那些进展,7.422021,1263,0,科技部部长：正在加紧起草人工智能治理准则，近期发布,2019/5/17
20157,630,国内治理污染有那些进展,7.422021,8313,0,微信开展为期100天的“清风计划” 针对各环节内容生态进行治理,2020/3/22
20158,630,国内治理污染有那些进展,7.422021,3335,0,近日，14部门：加大骚扰电话源头治理力度，深入推进综合整治,2019/8/18
20159,630,国内治理污染有那些进展,7.422021,15857,0,4月6日，国家邮政局：快递过度包装专项治理4月启动,2021/4/8
20160,630,国内治理污染有那些进展,7.284418,10454,0,食品不会感染新型冠状病毒，但有可能被污染,2020/6/24
20161,631,英国通信公司OneWeb的相关新闻,23.600077,14242,1,日前，英国通信公司OneWeb走出破产保护后首次组网发射，36颗卫星上天,2020/12/22
20162,631,英国通信公司OneWeb的相关新闻,20.314898,8516,1,刚成功发射第三批34颗卫星的马斯克竞争对手、获得34亿美元融资的英国通信公司OneWeb申请破产保护,2020/3/31
20163,631,英国通信公司OneWeb的相关新闻,19.17287,8333,1,国际协调时间3月21日17时06分，英国通信公司OneWeb34颗卫星搭载联盟号火箭从哈萨克斯坦拜科努尔航天发射场升空，OneWeb公司星座卫星数达74颗,2020/3/23
20164,631,英国通信公司OneWeb的相关新闻,19.06175,7369,1,当地时间2月7日凌晨，马斯克竞争者英国通信公司OneWeb再发34颗卫星，下批34颗下月发,2020/2/8
20165,631,英国通信公司OneWeb的相关新闻,16.83179,16151,1,莫斯科时间4月26日1时14分，英国卫星通信公司OneWeb又一批36颗通信卫星搭乘俄罗斯“联盟-2.1b”火箭从俄罗斯东方发射场升空，累计发射182颗,2021/4/27
20166,631,英国通信公司OneWeb的相关新闻,14.002428,10574,1,英国政府有意出资5亿英镑竞购OneWeb资产，想借此开发英国卫星导航系统,2020/6/29
20167,631,英国通信公司OneWeb的相关新闻,13.263168,13744,1,英国兜底卫星互联网项目OneWeb：斥资5亿美元，计划再发36颗卫星,2020/11/25
20168,631,英国通信公司OneWeb的相关新闻,12.826504,16666,1,莫斯科时间5月28日20时38分，OneWeb第七批36颗通信卫星升空，累计在轨卫星218颗,2021/5/30
20169,631,英国通信公司OneWeb的相关新闻,12.21244,15394,0,CGTN：坚决反对英国通信管理局的制裁决定和最终裁决,2021/3/10
20170,631,英国通信公司OneWeb的相关新闻,11.76695,8516,1,OneWeb表示，目前的状况是新冠肺炎带来的经济后果,2020/3/31
20171,631,英国通信公司OneWeb的相关新闻,11.732168,15394,0,英国通信管理局对CGTN罚款22.5万英镑,2021/3/10
20172,631,英国通信公司OneWeb的相关新闻,11.59467,8371,0,《科学新闻》：英国科学家的一项新研究指出，银河系宽约190万光年,2020/3/25
20173,631,英国通信公司OneWeb的相关新闻,11.476943,10735,1,当地时间7月3日，英国政府和印度移动网络运营商10亿美元接盘OneWeb,2020/7/6
20174,631,英国通信公司OneWeb的相关新闻,11.397511,15013,0,近日，中国驻英国大使馆马辉公使视频约见BBC新闻采编部主任，严正交涉该台假新闻,2021/2/12
20175,631,英国通信公司OneWeb的相关新闻,11.175136,1362,0,根据英国广播公司（BBC）获得的内部文件称，英国芯片设计商ARM将暂停与华为的全部业务，华为公司的发言人表示，该公司“目前不会发表评论”,2019/5/23
20176,631,英国通信公司OneWeb的相关新闻,10.941389,11028,0,《日经亚洲评论》指出，英国的目的是让日本企业与瑞典的爱立信、芬兰的诺基亚等其他电信公司竞争，从而促进适合英国电信公司采用的低成本产品的开发,2020/7/20
20177,631,英国通信公司OneWeb的相关新闻,10.511971,15694,0,当地时间3月25日11时47分，俄罗斯“联盟-2”号运载火箭携带36颗英国一家公司的通信卫星，在位于俄远东地区的东方航天发射场成功发射升空,2021/3/29
20178,631,英国通信公司OneWeb的相关新闻,10.500677,13764,0,11月24日，英国提新法案：如果英国的电信公司违反禁令，使用中国华为公司制造的设备，将被处以营业额的10%或每天10万英镑的罚款,2020/11/25
20179,631,英国通信公司OneWeb的相关新闻,10.496408,6491,0,华为全资子公司杭州华为企业通信技术有限公司高管变更：孟晚舟退出董事,2019/12/31
20180,631,英国通信公司OneWeb的相关新闻,10.406189,7586,0,中国首颗民营5G卫星在轨通信试验成功：通信能力达10Gbps的低轨宽带通信首发卫星，在轨30天后开展了通信能力试验，并取得了通信试验的成功,2020/2/20
20181,631,英国通信公司OneWeb的相关新闻,10.370763,17760,0,近日，外交部新闻司就英国广播公司（BBC）涉河南特大暴雨歪曲报道和无理声明向该媒体驻华机构负责人提出严正交涉,2021/8/4
20182,631,英国通信公司OneWeb的相关新闻,10.177183,2980,0,“五眼联盟”开会谈信息加密挑战，要求Facebook旗下的移动通讯应用WhatsApp等加密通信公司提供特殊的“后门”访问权限,2019/8/2
20183,631,英国通信公司OneWeb的相关新闻,9.952545,7277,0,屏蔽含虚假信息的话题标签，引入第三方机构核查机制，并向用户实时推送相关新闻,2020/2/4
20184,631,英国通信公司OneWeb的相关新闻,9.619456,6311,0,英国德拉鲁公司对外发布破产警告：作为世界最大的印钞厂或要破产，英国去年现金支付额下降16%,2019/12/23
20185,631,英国通信公司OneWeb的相关新闻,9.57776,4506,0,10月5日，苹果公司证实，已经收购了英国3D绘图公司IKinema，该公司开发的动作捕捉技术，可以将人的视频素材变形为动画角色,2019/10/6
20186,631,英国通信公司OneWeb的相关新闻,9.508265,15004,0,当地时间2月10日，英国天空新闻网报道称英国发现2种变异新冠病毒新毒株，其传染性可能更高，并且有可能影响疫苗的效果，目前已有76人感染,2021/2/11
20187,631,英国通信公司OneWeb的相关新闻,9.461938,5608,0,11月22日，北京二中院主题新闻通报会上，通报了王思聪被限制消费的相关情况：“查封王思聪名下的房产、车辆、银行存款等财产”,2019/11/23
20188,631,英国通信公司OneWeb的相关新闻,9.36061,8599,0,英国最大人身险公司保诚集团合资资管公司落地北京,2020/4/3
20189,631,英国通信公司OneWeb的相关新闻,9.015316,536,0,近日，多家澳大利亚媒体报道称，澳《通信和其他法律关于协助和准入的修正案2018》强制要求通信企业为澳政府安装“后门”，谷歌、苹果、亚马逊等多家科技公司表示严重关切，称该法案威胁到了澳及世界其他地区的网络安全,2019/4/11
20190,631,英国通信公司OneWeb的相关新闻,8.899648,15488,0,3月15日，针对澎湃新闻刊发报道《跟拍云南低价游：游客遭威胁不消费纳入征信》，文化和旅游部相关工作人员回应澎湃新闻，已关注到上述事件，正进行线索收集，准备查处,2021/3/16
20191,631,英国通信公司OneWeb的相关新闻,8.845299,2585,0,中国信息通信研究院发布了全球互联网上市公司TOP 30，中国占1/3,2019/7/16
20192,631,英国通信公司OneWeb的相关新闻,8.840996,16666,0,只需要再发射一批36颗卫星，OneWeb就有能力覆盖北纬50度以北地区的网络连接了,2021/5/30
20193,632,国内磁悬浮列车有那些进展,31.435833,5972,1,我国高速磁悬浮列车取得突破性进展，时速600公里实车亮相,2019/12/9
20194,632,国内磁悬浮列车有那些进展,27.445772,15633,1,600公里级高速磁悬浮列车还需加强技术攻关,2021/3/25
20195,632,国内磁悬浮列车有那些进展,19.6518,15633,1,今年计划开展京沪磁悬浮高速铁路工程研究,2021/3/25
20196,632,国内磁悬浮列车有那些进展,18.871998,17257,1,浙江“十四五”将开展时速600公里磁悬浮试验线研究论证,2021/7/6
20197,632,国内磁悬浮列车有那些进展,18.504854,15134,1,沪深广磁悬浮规划曝光：深圳2.5小时到上海，3.6小时到北京,2021/2/22
20198,632,国内磁悬浮列车有那些进展,17.484402,11453,1,8月6日，交通部：推动交通新基建，开展时速600公里高速磁悬浮试验,2020/8/7
20199,632,国内磁悬浮列车有那些进展,12.207463,10100,0,列车有部件变形脱落，乘客称位于七八节车厢连接处,2020/6/8
20200,632,国内磁悬浮列车有那些进展,10.941816,5095,0,在智利因国内原因突然放弃APEC后，中美磋商进展顺利按原计划推进,2019/11/1
20201,632,国内磁悬浮列车有那些进展,10.77794,2859,0,SpaceX星际飞船成功进行首次自由悬浮测试,2019/7/28
20202,632,国内磁悬浮列车有那些进展,10.530122,3782,0,商务部：当前国内猪肉市场供应总体有保障,2019/9/6
20203,632,国内磁悬浮列车有那些进展,10.303163,3588,0,SpaceX“星舰飞船原型”创造悬浮150米新纪录,2019/8/28
20204,632,国内磁悬浮列车有那些进展,9.519325,6818,0,《大气科学进展》：中外科学家联合发布，2019年是有记录以来海洋最暖一年,2020/1/15
20205,632,国内磁悬浮列车有那些进展,8.981632,9478,0,5月11日，宁德时代：有“无钴”电池技术储备，供货特斯拉不局限于国内,2020/5/12
20206,632,国内磁悬浮列车有那些进展,8.981632,16278,0,有专家认为，美国囤积疫苗的行为可能害人害己，最终导致美国国内疫情的恶化,2021/5/6
20207,632,国内磁悬浮列车有那些进展,8.384874,1739,0,近日美国白宫“管理和预算办公室”代理主管沃特写信给美国国会，要求将限制中国华为的措施延期执行，以给那些与华为有业务往来的美国政府供应商更多时间进行调整,2019/6/11
20208,632,国内磁悬浮列车有那些进展,7.9906273,16366,0,英国铁路运营商8日检查日本高速列车生产商日立制作所生产的多列列车时发现部分底盘出现裂缝，因此暂停相关列车运行，国铁路交通因此受到严重影响,2021/5/11
20209,632,国内磁悬浮列车有那些进展,7.985283,14879,0,百度回应造车进展：正在组建智能汽车公司，各方面进展顺利,2021/2/3
20210,632,国内磁悬浮列车有那些进展,7.8967595,15462,0,3月12日，2020中国古生物学十大进展发布，其中之一：5亿年前的虾形化石有5只眼,2021/3/14
20211,632,国内磁悬浮列车有那些进展,7.872566,6274,0,高速列车的能耗与速度平方成正比，高速列车对环境噪音的影响是与速度的六次方成正比,2019/12/22
20212,632,国内磁悬浮列车有那些进展,7.7936726,17646,0,经济已朝着目标取得进展,2021/7/29
20213,632,国内磁悬浮列车有那些进展,7.746584,13161,0,《自然》援引研究人员警告称：COVID-19的暴发可能加剧，特别是在那些病毒无法控制的地区,2020/10/25
20214,632,国内磁悬浮列车有那些进展,7.506014,5912,0,《细胞报告》：那些大脑被整整切掉一半的人，神经网络连接要更活跃，更紧密，可能拥有比你更强的神经网络,2019/12/6
20215,632,国内磁悬浮列车有那些进展,7.379395,10100,0,广西贺州D1862次列车因暴雨落石受阻,2020/6/8
20216,632,国内磁悬浮列车有那些进展,7.374644,4233,0,9月24日，国家铁路局副局长：实现3万吨级重载列车和时速250公里级高速货运列车等方面的重大突破,2019/9/25
20217,632,国内磁悬浮列车有那些进展,7.2549644,1038,0,其中的三部目前进展顺利,2019/5/6
20218,632,国内磁悬浮列车有那些进展,7.249322,1652,0,中青报：少儿编程市场“过度繁荣”，有超过7亿多元的融资迅速涌入，国内至少有165家少儿编程公司，背后是家长们的竞争压力,2019/6/7
20219,632,国内磁悬浮列车有那些进展,7.2269344,103,0,列车上没有乘客，两名车长中一位脚受伤,2019/3/19
20220,632,国内磁悬浮列车有那些进展,7.2269344,16861,0,全国铁路6月25日实行新的列车运行图,2021/6/11
20221,632,国内磁悬浮列车有那些进展,7.2223783,7180,0,1月30日，拉萨确诊首例新冠肺炎患者，急寻两列车乘客：1月22日23:00，Z264列车（第13车厢16间上铺）,2020/1/30
20222,632,国内磁悬浮列车有那些进展,7.2223783,15147,0,2月22日15时30分左右，重庆一架无人机撞到了正在行驶中的2号线单轨列车，目前该趟列车暂时未发现损伤,2021/2/23
20223,632,国内磁悬浮列车有那些进展,7.090988,15995,0,近日，浙江台州网传杭州某公司CEO发现网红女友突然与他人结婚，大闹订婚现场一事有新进展，台州警方证实，涉事男子张某构成侵犯隐私，被行政拘留6日,2021/4/17
20224,632,国内磁悬浮列车有那些进展,7.080646,2580,0,中车智轨列车首次出海试跑：在卡塔尔多哈挑战中东极热环境,2019/7/16
20225,633,近年美国西点军校发生过丑闻吗,35.206467,14261,1,近日，西点军校被曝重大学术丑闻：70多人数学（微积分）考试作弊，系50年来最大丑闻,2020/12/24
20226,633,近年美国西点军校发生过丑闻吗,34.26545,16026,1,近日，西点军校45年来最大作弊丑闻处罚结果：作弊73人中8人被开,2021/4/19
20227,633,近年美国西点军校发生过丑闻吗,31.115818,1655,1,当地时间6月6日，西点军校发生装甲车倾覆事件，造成1人死亡，20人受伤,2019/6/7
20228,633,近年美国西点军校发生过丑闻吗,16.23603,10386,0,发生过疫情的学校，不能作为高考考点,2020/6/20
20229,633,近年美国西点军校发生过丑闻吗,15.208477,9519,0,1300多个县未发生过疫情，切不可高枕无忧,2020/5/14
20230,633,近年美国西点军校发生过丑闻吗,11.552712,16108,0,当地时间22日，日本东电：福岛核电站存有放射性废弃物集装箱或已发生过泄漏,2021/4/24
20231,633,近年美国西点军校发生过丑闻吗,11.370499,1064,0,就在同一路段，2010年7月也曾发生过男子骑摩托车撞上桥壁，从20米高空坠落身亡,2019/5/8
20232,633,近年美国西点军校发生过丑闻吗,11.369099,689,0,脑死亡，还能算生命活动的终结吗？,2019/4/19
20233,633,近年美国西点军校发生过丑闻吗,10.896269,2654,0,在性侵丑闻发生后，其主演的《纸牌屋》也在2018年播出了没有其出演的最终季,2019/7/19
20234,633,近年美国西点军校发生过丑闻吗,10.676562,11600,0,当地时间13日，美国司法部指控耶鲁大学在本科招生过程中歧视亚裔美国人和白人申请者,2020/8/14
20235,633,近年美国西点军校发生过丑闻吗,10.219928,1054,0,美国制造业丑闻：铝企篡改数据19年致NASA两颗卫星坠毁,2019/5/7
20236,633,近年美国西点军校发生过丑闻吗,10.219928,14007,0,近日，麦肯锡爆出丑闻，助长美国阿片类药物滥用危机，45万人死于滥用,2020/12/7
20237,633,近年美国西点军校发生过丑闻吗,9.453031,1991,0,小龙虾重金属超标吗？杭州市监局抽查：安全，但少吃虾头,2019/6/22
20238,633,近年美国西点军校发生过丑闻吗,9.175087,17781,0,近年来，我国高温强降水等极端事件增多增强,2021/8/5
20239,633,近年美国西点军校发生过丑闻吗,8.617918,16628,0,江苏南通、扬州先后官宣：近年来首次出现人口净流入,2021/5/28
20240,633,近年美国西点军校发生过丑闻吗,8.282604,1244,0,5月14日，太阳活动引发近年最强地磁暴，或增加卫星脱轨风险,2019/5/16
20241,633,近年美国西点军校发生过丑闻吗,8.282604,6302,0,借用比特币矿机盗电，成为近年来新型的窃电犯罪手段,2019/12/23
20242,633,近年美国西点军校发生过丑闻吗,8.221406,5372,0,《计算机与教育》：社交媒体会影响学习吗？澳大利亚研究人员调查发现，对于成绩好的学生而言，影响不大,2019/11/13
20243,633,近年美国西点军校发生过丑闻吗,8.21966,16625,0,美国今年已发生232起大型枪击案,2021/5/28
20244,633,近年美国西点军校发生过丑闻吗,8.211684,2146,0,美国安局再被曝监控丑闻：在未获得《涉外情报监视法》授权的前提下，于去年10月期间持续多天，对美国公民的手机数据进行非法监控,2019/6/28
20245,633,近年美国西点军校发生过丑闻吗,8.106415,14697,0,近日，广电时评发文谈郑爽：不会为丑闻劣迹者提供发声露脸的平台,2021/1/22
20246,633,近年美国西点军校发生过丑闻吗,7.9724064,3467,0,近年来，德国、法国、荷兰、挪威、英国、印度等国家相继提出禁售燃油汽车时间表,2019/8/23
20247,633,近年美国西点军校发生过丑闻吗,7.827752,4002,0,当地时间9月13号，美国波士顿地区联邦法院宣布，判处美国高校招生丑闻涉案家长之一，出演经典美剧《绝望主妇》的好莱坞女演员费莉西蒂·赫夫曼监禁14天,2019/9/15
20248,633,近年美国西点军校发生过丑闻吗,7.797022,1003,0,斯坦福丑闻背后的赵涛家族发迹史：神医，行贿，80亿销售费,2019/5/5
20249,633,近年美国西点军校发生过丑闻吗,7.6510158,3150,0,海德堡大学医学部高层因学术丑闻辞职：血液检测技术名不副实,2019/8/10
20250,633,近年美国西点军校发生过丑闻吗,7.6510158,4490,0,日本关西电力公司曝出高层受贿丑闻：20人受贿超3亿日元,2019/10/6
20251,633,近年美国西点军校发生过丑闻吗,7.6378407,2383,0,美国南加州继7月4日发生6.4级地震后，5日晚再发生7.1级地震后，余震不断，本周再发生7级地震几率约11%,2019/7/8
20252,633,近年美国西点军校发生过丑闻吗,7.548357,14645,0,前日，中疾控主任高福：石家庄这次疫情溯源是近年来最艰难的一次,2021/1/19
20253,633,近年美国西点军校发生过丑闻吗,7.387744,11348,0,近日，美国加州发生森林大火，并持续蔓延，近八千人紧急撤离,2020/8/3
20254,633,近年美国西点军校发生过丑闻吗,7.387744,15882,0,近日，俄罗斯官员：有理由相信美国正在研发生物武器,2021/4/9
20255,633,近年美国西点军校发生过丑闻吗,7.374816,4185,0,脸书近日公布：因私隐泄露丑闻，已暂停6.9万个App，涉及约400个开发商,2019/9/23
20256,633,近年美国西点军校发生过丑闻吗,7.3679695,10211,0,近日，美国媒体报道称美剧《老友记》联合制片人考夫曼为当年未能考虑种族多样化致歉，《老友记》近年来因全白人演员阵容饱受批评,2020/6/12
20257,634,马拉多纳死亡的原因是什么,38.982315,14145,0,中场：贝利、哈维、马特乌斯、马拉多纳,2020/12/16
20258,634,马拉多纳死亡的原因是什么,33.458733,13882,0,意大利那不勒斯队主场将改名为“马拉多纳球场”,2020/12/1
20259,634,马拉多纳死亡的原因是什么,31.54323,13791,0,国际足联、欧足联主席对马拉多纳去世表示哀悼，欧冠赛前默哀,2020/11/27
20260,634,马拉多纳死亡的原因是什么,31.34826,14264,1,近日，马拉多纳的尸检报告出炉：体内不含酒精或违法药品，曾服用精神类药物,2020/12/24
20261,634,马拉多纳死亡的原因是什么,30.952555,13791,0,百万阿根廷人送别马拉多纳，悼念现场球迷与警察发生冲突,2020/11/27
20262,634,马拉多纳死亡的原因是什么,29.3062,13791,0,当地时间11月26日，阿根廷总统府举行马拉多纳遗体告别仪式,2020/11/27
20263,634,马拉多纳死亡的原因是什么,29.3062,13864,1,当地时间11月29日，马拉多纳私人医生以“过失杀人罪”被警方调查,2020/11/30
20264,634,马拉多纳死亡的原因是什么,26.155182,13781,1,阿根廷《号角报》26日消息，阿根廷球王迭戈·马拉多纳在位于Tigre的家中突发心脏骤停，不幸去世，享年60岁,2020/11/26
20265,634,马拉多纳死亡的原因是什么,17.967049,9569,0,据巴西媒体报道，泰奇辞职的主要原因是与总统博索纳罗在防控新冠疫情上存在分歧,2020/5/16
20266,634,马拉多纳死亡的原因是什么,17.34082,1571,0,相关专家表示该发光体应该不是自然天体，但具体是什么东西，需要进一步判断,2019/6/3
20267,634,马拉多纳死亡的原因是什么,17.324484,14611,0,病例激增的主要原因是减少了控制措施,2021/1/16
20268,634,马拉多纳死亡的原因是什么,16.60707,16519,0,内部人士透露左晖去世原因是肺癌,2021/5/21
20269,634,马拉多纳死亡的原因是什么,14.926262,1065,0,赵雨思目前已被退学，退学原因是申请入学资料作假,2019/5/8
20270,634,马拉多纳死亡的原因是什么,14.36606,6034,0,谷歌斥资21亿美元收购Fitbit的交易将面临美国司法部的审查，原因是担心数据隐私问题,2019/12/11
20271,634,马拉多纳死亡的原因是什么,12.84602,17188,0,6月30日，腾讯“朋友”APP关闭服务器停止运营，公司称关停原因是“业务发展策略调整”,2021/7/2
20272,634,马拉多纳死亡的原因是什么,12.751394,13025,0,辟谣：网络上关于我司接受行政处罚原因是发布广告语“请给我光明”的言论完全失实，已造成恶劣影响,2020/10/19
20273,634,马拉多纳死亡的原因是什么,12.367328,168,0,欧盟周三对谷歌处以约16.9亿美元的罚款，原因是该公司滥用其主导地位，在小众市场上封杀竞争对手,2019/3/22
20274,634,马拉多纳死亡的原因是什么,12.207994,4004,0,美国财政部13日发表声明宣布，将对3个朝鲜网络组织进行制裁，原因是它们涉嫌“恶意网络行为”,2019/9/15
20275,634,马拉多纳死亡的原因是什么,12.183843,7370,0,法国政府对苹果公司开出2500万欧元的罚单，原因是该公司未告知用户IOS系统更新，可能导致iPhone 6、SE和7降速,2020/2/8
20276,634,马拉多纳死亡的原因是什么,12.009172,16132,0,4月25日，国家知识产权局：目前存在不少沉睡专利，关键原因是专利转化面临两难,2021/4/26
20277,634,马拉多纳死亡的原因是什么,12.009172,17748,0,8月2日，江苏省委常委会：南京疫情根本原因是思想松懈致工作出现漏洞,2021/8/3
20278,634,马拉多纳死亡的原因是什么,11.6646595,4508,0,美国高速公路交通安全管理局（NHTSA）已对特斯拉展开调查，原因是Model S和Model X的电池组可能存在缺陷，造成“无碰撞起火”,2019/10/6
20279,634,马拉多纳死亡的原因是什么,11.034711,1560,0,目前还不清楚微软Windows平台的iTunes软件会发生什么变化,2019/6/2
20280,634,马拉多纳死亡的原因是什么,10.806986,16505,0,5月19日，广东深圳，经省应急管理部门人士证实的一份报告显示，专家初步研判，华强北赛格大厦震颤原因是多种因素耦合，主要是风的影响，还有地铁运行和温度的影响,2021/5/20
20281,634,马拉多纳死亡的原因是什么,10.693371,7418,0,2月7日，尼日利亚：该国出现不明原因的致命疾病，已致至少15人死亡，104人感染，多名患者在患病后两天内死亡,2020/2/12
20282,634,马拉多纳死亡的原因是什么,10.474419,16362,0,当地时间5月9日，美国宣布进入国家紧急状态，原因是当地最大燃油管道运营商遭网络攻击下线：受到勒索软件攻击，被迫关闭其美国东部沿海各州供油的关键燃油网络,2021/5/11
20283,634,马拉多纳死亡的原因是什么,10.474419,16860,0,当地时间6月10日下午，雪铁龙公司受到正式立案审查，原因是雪铁龙2009年到2015年在法国销售的欧洲第五代排放标准柴油车型涉嫌尾气排放“欺诈”,2021/6/11
20284,634,马拉多纳死亡的原因是什么,9.984303,13194,0,最近，科学家在纳米比亚的一处海岸边发现了大量死亡的非洲毛皮海狮，初步估计，大约有7000多具死亡海狮尸体堆积在沙滩上，原因不明,2020/10/27
20285,634,马拉多纳死亡的原因是什么,9.871968,4656,0,10月12日，肯尼亚马拉松名将基普乔格以1小时59分40秒的成绩，跑完全程马拉松，使得人类第一次在全程马拉松上跑进了两小时大关,2019/10/13
20286,634,马拉多纳死亡的原因是什么,9.729811,17923,0,东京奥运会新科百米冠军、男子4x100米接力冠军得主意大利人雅各布斯的营养师目前正在被意大利警方调查，原因是他涉嫌为运动员提供固醇类药物,2021/8/13
20287,634,马拉多纳死亡的原因是什么,9.718432,966,0,“五一”假期，多地出现“买短乘长”致火车超载，有票上不了车的情况，网友：凭什么守规矩的吃亏,2019/5/3
20288,634,马拉多纳死亡的原因是什么,9.540999,717,0,因在波士顿马拉松赛作弊，三中国选手被中国田径总会终身禁止他们参加中国国内举行的马拉松及相关赛事,2019/4/20
20289,635,国内高空抛物入刑后发生了那些相关案件,25.845964,14279,1,12月23日，玉溪高空抛物入刑首案：男子发泄情绪23楼抛油米判一年两月,2020/12/25
20290,635,国内高空抛物入刑后发生了那些相关案件,19.343473,14437,1,1月4日，民法典施行后：广州一小孩高空抛物被判赔92000余元,2021/1/5
20291,635,国内高空抛物入刑后发生了那些相关案件,17.80165,2300,0,人民日报谈高空抛物整治：法律和技术手段并重,2019/7/4
20292,635,国内高空抛物入刑后发生了那些相关案件,17.66058,15286,1,《刑法修正案（十一）》3月1日正式施行，高空抛物罪作为独立罪名施行的首日，江苏常州一女子扔菜刀获刑6个月,2021/3/3
20293,635,国内高空抛物入刑后发生了那些相关案件,17.095263,1930,0,杭州一小区装47个摄像头全部朝天：防高空抛物,2019/6/20
20294,635,国内高空抛物入刑后发生了那些相关案件,15.552425,2300,0,高空抛物又惹祸：近日，贵州一10岁男童楼上扔下灭火器，楼下女子被砸身亡,2019/7/4
20295,635,国内高空抛物入刑后发生了那些相关案件,15.552425,5420,0,扔刀扔手机扔电脑，上海一男子从14楼父母家高空抛物被公诉,2019/11/15
20296,635,国内高空抛物入刑后发生了那些相关案件,15.222115,1930,0,继深圳男童被高楼抛物砸伤后，6月19日下午，南京警方通报又有一名10岁女童被高空坠物砸中重伤，系8岁男童所为,2019/6/20
20297,635,国内高空抛物入刑后发生了那些相关案件,14.451038,2390,0,深圳京基御景华城小区“玻璃窗砸死男童”事件发生后，该小区又有4起高空坠物,2019/7/8
20298,635,国内高空抛物入刑后发生了那些相关案件,14.017867,685,0,台湾花莲发生了6.7级地震，致摇晃了整整66秒,2019/4/19
20299,635,国内高空抛物入刑后发生了那些相关案件,13.80782,5438,0,近日，陕西西安某小区引进智能管家机器人“小金”，在小区24小时巡逻，可监测到火灾、高空抛物等进行预警,2019/11/16
20300,635,国内高空抛物入刑后发生了那些相关案件,13.417949,10577,0,6月28日，最高检，刑法修正案（十一）草案：从高空抛掷物品，或对行驶中的公共交通工具的驾驶人员使用暴力或者抢夺驾驶操纵装置，危及公共安全的，或将入刑,2020/6/29
20301,635,国内高空抛物入刑后发生了那些相关案件,13.017819,14558,0,“袁隆平入驻抖音本人不知情”事件发生后，抖音号“袁隆平中华拓荒人”百万粉丝取关,2021/1/13
20302,635,国内高空抛物入刑后发生了那些相关案件,12.650366,17686,0,7月30日，首例违反香港国安法案件宣判：被告唐英杰获刑9年,2021/7/31
20303,635,国内高空抛物入刑后发生了那些相关案件,12.596701,2718,0,上周国内共发生了65起投融资事件，最受投资人欢迎的领域为企业服务领域，该共有19个项目获投，其次为硬件领域共有11个项目获投,2019/7/22
20304,635,国内高空抛物入刑后发生了那些相关案件,12.40226,12904,0,刑法修正案草案二审，拟将组织、强迫运动员使用兴奋剂等入刑,2020/10/14
20305,635,国内高空抛物入刑后发生了那些相关案件,12.258089,95,0,上周国内共发生了67起投融资事件，累计金额超过63.93亿人民币，和前一周相比，获投项目数量小幅下降，融资金额下降明显,2019/3/18
20306,635,国内高空抛物入刑后发生了那些相关案件,11.284707,13073,0,当地时间10月19日，法国警方逮捕了涉嫌参与法国教师被杀案的4名学生，案件发生后已有15人被捕,2020/10/21
20307,635,国内高空抛物入刑后发生了那些相关案件,11.258073,1892,0,涉设立科创板相关金融案件探索由上海金融法院集中管辖,2019/6/18
20308,635,国内高空抛物入刑后发生了那些相关案件,11.092065,9698,0,最高法：国内暂无对瑞幸咖啡诉讼，会加大类似案件处理力度,2020/5/21
